404.484	-251.367
416.735	-253.664
428.969	-251.556
441.186	-250.317
453.388	-250.3
465.573	-248.288
477.743	-255.385
489.894	-252.577
502.032	-254.967
514.153	-254.459
526.258	-251.087
538.347	-253.482
550.418	-253.341
562.475	-255.888
574.516	-255.497
586.542	-249.95
598.551	-249.493
610.544	-250.246
622.522	-246.871
634.484	-244.118
646.428	-243.644
658.359	-244.825
670.273	-243.768
682.172	-245.569
694.056	-245.442
705.924	-244.912
717.776	-239.324
729.613	-235.176
741.434	-235.773
753.238	-235.996
765.028	-238.809
776.803	-239.19
788.562	-238.236
800.306	-240.144
812.035	-240.641
823.747	-239.903
835.445	-237.246
847.128	-233.796
858.794	-232.747
870.446	-233.217
882.084	-226.506
893.706	-233.294
905.312	-230.764
916.904	-228.218
928.481	-225.324
940.041	-221.144
951.588	-222.802
963.119	-219.684
974.636	-219.406
986.137	-214.82
997.624	-213.476
1009.1	-205.063
1020.55	-208.27
1031.99	-203.505
1043.42	-199.158
1054.83	-196.475
1066.23	-190.426
1077.61	-188.761
1088.98	-181.936
1100.34	-181.489
1111.67	-172.371
1123	-165.848
1134.31	-163.541
1145.6	-154.462
1156.88	-156.054
1168.15	-154.106
1179.4	-150.042
1190.64	-133.042
1201.86	-131.169
1213.07	-117.893
1224.26	-112.086
1235.44	-85.6244
1246.61	-65.0176
1257.76	-35.1038
1268.9	-1.47016
1280.02	53.1854
1291.13	124.187
1302.22	229.639
1313.3	396.063
1324.37	612.256
1335.42	848.681
1346.46	912.435
1357.48	724.312
1368.49	473.625
1379.48	269.436
1390.46	120.385
1401.43	46.8317
1412.38	4.61104
1423.33	-34.2434
1434.25	-60.527
1445.16	-66.0416
1456.06	-69.0313
1466.94	-65.2592
1477.81	-62.994
1488.67	-48.4973
1499.51	-36.9819
1510.34	-26.6627
1521.16	-11.5984
1531.96	4.30394
1542.75	58.5351
1553.52	122.041
1564.28	277.607
1575.03	502.576
1585.76	553.318
1596.48	432.627
1607.18	352.621
1617.88	290.907
1628.56	87.9297
1639.22	-77.3533
1649.88	-146.941
1660.51	-159.699
1671.14	-178.063
1681.75	-188.195
1692.35	-196.102
1702.94	-199.258
1713.51	-189.773
1724.07	-195.495
1734.61	-191.664
1745.15	-199.783
1755.67	-195.593
1766.17	-202.423
1776.67	-199.069
1787.14	-205.38
1797.61	-210.549
1808.07	-213.359
1818.51	-214.029
1828.93	-215.59
1839.35	-212.749
1849.75	-215.098
1860.14	-215.582
1870.52	-217.944
1880.88	-216.389
1891.23	-217.867
1901.57	-213.537
1911.89	-213.497
1922.2	-214.549
1932.5	-213.099
1942.78	-215.126
1953.06	-213.287
1963.32	-216.823
1973.57	-219.42
1983.8	-219.234
1994.02	-217.48
2004.23	-216.006
2014.43	-219.304
2024.61	-217.245
2034.79	-217.659
2044.95	-216.063
2055.09	-211.772
2065.22	-214.142
2075.35	-216.073
2085.45	-215.544
2095.55	-218.768
2105.64	-218.551
2115.71	-217.994
2125.77	-219.255
2135.81	-210.378
2145.85	-218.837
2155.87	-215.139
2165.88	-218.684
2175.88	-216.614
2185.86	-213.707
2195.84	-214.542
2205.8	-211.774
2215.75	-210.786
2225.68	-210.1
2235.61	-205.128
2245.52	-207.822
2255.42	-207.666
2265.31	-206.643
2275.18	-207.548
2285.05	-204.938
2294.9	-207.84
2304.74	-204.498
2314.57	-203.489
2324.38	-201.387
2334.19	-201.082
2343.98	-200.117
2353.76	-199.046
2363.52	-196.312
2373.28	-193.063
2383.02	-190.685
2392.76	-185.883
2402.48	-181.085
2412.19	-184.42
2421.88	-186.39
2431.57	-178.345
2441.24	-172.805
2450.9	-172.788
2460.55	-167.715
2470.19	-164.54
2479.82	-166.072
2489.43	-167.027
2499.04	-164.725
2508.63	-159.115
2518.21	-163.058
2527.78	-156.119
2537.33	-153.226
2546.88	-145.135
2556.41	-144.192
2565.93	-139.178
2575.45	-141.014
2584.94	-126.956
2594.43	-118.497
2603.91	-114.058
2613.37	-98.155
2622.83	-85.8176
2632.27	-68.3444
2641.7	-51.7531
2651.12	-31.2518
2660.53	0.448819
2669.93	17.9945
2679.31	39.9655
2688.69	49.2423
2698.05	43.914
2707.4	24.4838
2716.74	0.256748
2726.07	-17.7611
2735.39	-47.9773
2744.7	-61.9251
