404.484	15506.3
416.735	15657.1
428.969	15872
441.186	16382
453.388	16853.7
465.573	17280.2
477.743	17640.4
489.894	17906.1
502.032	18120.1
514.153	18482.4
526.258	18901.9
538.347	19240.7
550.418	19495
562.475	19590.2
574.516	19805.4
586.542	20174.1
598.551	20619.5
610.544	21189.8
622.522	21707.6
634.484	21995.8
646.428	22242.1
658.359	22427.5
670.273	22651.2
682.172	22871.1
694.056	23334.8
705.924	23843.5
717.776	24418.6
729.613	24866.2
741.434	25332.7
753.238	25620.9
765.028	25765
776.803	26005.1
788.562	26160.2
800.306	26452.7
812.035	26915.2
823.747	27435.1
835.445	27830
847.128	28351.4
858.794	28590.6
870.446	28929.3
882.084	28969.3
893.706	29097.2
905.312	29391.7
916.904	29716.1
928.481	30146.9
940.041	30467.6
951.588	30846.5
963.119	30923.6
974.636	30901.4
986.137	31002.1
997.624	31188.2
1009.1	31348.2
1020.55	31729
1031.99	32239.6
1043.42	32579.7
1054.83	32734.5
1066.23	32772
1077.61	32760.3
1088.98	32656.1
1100.34	32985.7
1111.67	33544.3
1123	33965.7
1134.31	34407.8
1145.6	34677
1156.88	34822.1
1168.15	34779.7
1179.4	34477.5
1190.64	34180.2
1201.86	33853.3
1213.07	33852.3
1224.26	34088
1235.44	34496.3
1246.61	34885.2
1257.76	35129.4
1268.9	35174.5
1280.02	35126
1291.13	34995.5
1302.22	34738.1
1313.3	34690.7
1324.37	34620.4
1335.42	34968
1346.46	35306.4
1357.48	35667.5
1368.49	35794.8
1379.48	35997.8
1390.46	35897.9
1401.43	35603.4
1412.38	35387.8
1423.33	35154.5
1434.25	35076.9
1445.16	35257
1456.06	35290.4
1466.94	35654.6
1477.81	35953.2
1488.67	36055.5
1499.51	36273.6
1510.34	36161.1
1521.16	35895.7
1531.96	35594.5
1542.75	35336
1553.52	35214.4
1564.28	35133.5
1575.03	35373.2
1585.76	35520.7
1596.48	35867.8
1607.18	36287.3
1617.88	36446
1628.56	36338.5
1639.22	36312.4
1649.88	35985.5
1660.51	35766.1
1671.14	35492.8
1681.75	35127.6
1692.35	35069.2
1702.94	35094.1
1713.51	35395.2
1724.07	35705.6
1734.61	36040.1
1745.15	36235.4
1755.67	36352.9
1766.17	36334.2
1776.67	36148.8
1787.14	35784.5
1797.61	35612.3
1808.07	35448.9
1818.51	35286.4
1828.93	35276.5
1839.35	35339.4
1849.75	35560.1
1860.14	35780.2
1870.52	36136.1
1880.88	36341.7
1891.23	36472.5
1901.57	36616.1
1911.89	36602.4
1922.2	36487.7
1932.5	36416.9
1942.78	36257.8
1953.06	36277.2
1963.32	36222.5
1973.57	36341.5
1983.8	36534.5
1994.02	36663.9
2004.23	36899.1
2014.43	37088.5
2024.61	37332.4
2034.79	37504.1
2044.95	37818.9
2055.09	37896.2
2065.22	37936.6
2075.35	38106.8
2085.45	38184.3
2095.55	38211.6
2105.64	38154
2115.71	38132.5
2125.77	38089.1
2135.81	37984.1
2145.85	38102.9
2155.87	37998.3
2165.88	38185
2175.88	38419.6
2185.86	38805
2195.84	39122
2205.8	39681
2215.75	39838.9
2225.68	40292.3
2235.61	40491
2245.52	40703.1
2255.42	40681.8
2265.31	40739.2
2275.18	40790.5
2285.05	40711.8
2294.9	40944.2
2304.74	41126.2
2314.57	41439.5
2324.38	41969.8
2334.19	42367.4
2343.98	42791.7
2353.76	43385.7
2363.52	43591.9
2373.28	44032.6
2383.02	44111.8
2392.76	44140.2
2402.48	44299.2
2412.19	44330
2421.88	44313.5
2431.57	44531
2441.24	44712.3
2450.9	45009.1
2460.55	45365.2
2470.19	45599.9
2479.82	46046.6
2489.43	46276.2
2499.04	46492.6
2508.63	46553.1
2518.21	46718.9
2527.78	46798
2537.33	46809.8
2546.88	46850.9
2556.41	47106.4
2565.93	47215.9
2575.45	47460
2584.94	47902.5
2594.43	48168.9
2603.91	48526.1
2613.37	48759.4
2622.83	48729.5
2632.27	48948.9
2641.7	48909.8
2651.12	48818.1
2660.53	48698.4
2669.93	48540.7
2679.31	48658.4
2688.69	48450.5
2698.05	48638.3
2707.4	48624.3
2716.74	48784.8
2726.07	48878.8
2735.39	49044.2
2744.7	49007.6
2753.99	48739.1
2763.28	48541
2772.55	48299
2781.82	47934.7
2791.07	47767.3
2800.31	47581
2809.54	47527.7
2818.76	47684.2
2827.97	47852.9
2837.17	48152.2
2846.35	48351.2
2855.53	48833
2864.69	49133.9
2873.84	49494.9
2882.99	49750.4
2892.12	50008.5
2901.24	50005.7
2910.35	49943.1
2919.45	49628.3
2928.54	49484.4
2937.61	49466
2946.68	49485.9
2955.74	49895.6
2964.78	50411.8
2973.82	50824.1
2982.84	51160.1
2991.85	51380.4
3000.86	51521.9
3009.85	51662.7
3018.83	51965.4
3027.8	51909.4
3036.76	51948.1
3045.71	51980.1
3054.65	51722.8
3063.58	51684.1
3072.5	51813.2
3081.41	51864.9
3090.3	52210.4
3099.19	52496.7
3108.07	53056.7
3116.93	53825.7
3125.79	54401.7
3134.63	55306.4
3143.47	56049.4
3152.29	57017.6
3161.11	57552.7
3169.91	58126.9
3178.7	58575.1
3187.49	58981.4
3196.26	59223.9
3205.02	59615
3213.77	59916.3
3222.52	60289.9
3231.25	60853
3239.97	61263.5
3248.68	61822.9
3257.38	62582.3
3266.07	63224.6
3274.75	63860.5
3283.43	64454.1
3292.09	64683.6
3300.74	64683.2
3309.38	64683.4
3318.01	64683.6
3326.63	64683.6
3335.24	64680.7
3343.84	64684.4
3352.43	64683.7
3361.01	64684.4
3369.58	64684
3378.14	64683.5
