404.484	4086.85
416.735	4149.89
428.969	4211.11
441.186	4331.02
453.388	4457.14
465.573	4585.27
477.743	4726.61
489.894	4811.09
502.032	4855.7
514.153	4950.32
526.258	5062.25
538.347	5204.3
550.418	5292.44
562.475	5354.89
574.516	5379.73
586.542	5470.16
598.551	5630.73
610.544	5764.75
622.522	5960.79
634.484	6047.1
646.428	6112.69
658.359	6252.62
670.273	6269.68
682.172	6357.21
694.056	6434.45
705.924	6622.87
717.776	6785.79
729.613	6966.82
741.434	7110.78
753.238	7243.56
765.028	7321.3
776.803	7363.25
788.562	7427.54
800.306	7442.3
812.035	7542.36
823.747	7748.21
835.445	7915.64
847.128	8080.43
858.794	8205.36
870.446	8328
882.084	8362.38
893.706	8427.04
905.312	8476.13
916.904	8556.89
928.481	8730.23
940.041	8861.41
951.588	9056.86
963.119	9081.65
974.636	9127.15
986.137	9158.07
997.624	9208.19
1009.1	9258.71
1020.55	9347.84
1031.99	9516.16
1043.42	9680.06
1054.83	9768.19
1066.23	9853.68
1077.61	9882.24
1088.98	9859.95
1100.34	9926.96
1111.67	10101.4
1123	10292
1134.31	10422.3
1145.6	10558.9
1156.88	10677.2
1168.15	10675.4
1179.4	10612.7
1190.64	10546.3
1201.86	10511.4
1213.07	10450.6
1224.26	10529.1
1235.44	10604.3
1246.61	10740.5
1257.76	10907.5
1268.9	11068
1280.02	11165.1
1291.13	11230.6
1302.22	11286.9
1313.3	11520.2
1324.37	11876.8
1335.42	12326.6
1346.46	12679.1
1357.48	12437.6
1368.49	12038.7
1379.48	11694.4
1390.46	11553.6
1401.43	11313.7
1412.38	11199.9
1423.33	11020.4
1434.25	10947.1
1445.16	10962.5
1456.06	10988.1
1466.94	11129.2
1477.81	11215.5
1488.67	11322.7
1499.51	11358.6
1510.34	11412.8
1521.16	11361.5
1531.96	11292.7
1542.75	11220.5
1553.52	11282.7
1564.28	11525.7
1575.03	11931.6
1585.76	12098.4
1596.48	11937.7
1607.18	11908.5
1617.88	11915.5
1628.56	11599.7
1639.22	11304
1649.88	11124.8
1660.51	11011.6
1671.14	10905
1681.75	10796
1692.35	10720.8
1702.94	10693
1713.51	10789.1
1724.07	10882.9
1734.61	10935.3
1745.15	10978.4
1755.67	11035
1766.17	11009.7
1776.67	10952.9
1787.14	10917.7
1797.61	10822
1808.07	10763.9
