404.484	120.077
416.735	122.558
428.969	123.222
441.186	127.349
453.388	128.366
465.573	124.823
477.743	129.392
489.894	133.423
502.032	217.477
514.153	885.875
526.258	905.802
538.347	311.741
550.418	218.326
562.475	182.668
574.516	172.059
586.542	170.384
598.551	185.396
610.544	198.087
622.522	210.684
634.484	208.882
646.428	213.356
658.359	203.175
670.273	201.565
682.172	186.986
694.056	189.225
705.924	195.199
717.776	203.121
729.613	207.824
741.434	230.005
753.238	221.004
765.028	231.636
776.803	223.365
788.562	233.875
800.306	223.412
812.035	219.248
823.747	227.652
835.445	228.532
847.128	241.648
858.794	240.03
870.446	254.339
882.084	247.494
893.706	264.817
905.312	274.569
916.904	288.449
928.481	331.565
940.041	409.3
951.588	427.642
963.119	452.76
974.636	453.928
986.137	452.624
997.624	420.08
1009.1	425.937
1020.55	436.508
1031.99	456.94
1043.42	475.842
1054.83	502.08
1066.23	526.463
1077.61	518.462
1088.98	556.397
1100.34	577.845
1111.67	605.406
1123	644.819
1134.31	681.792
1145.6	712.76
1156.88	741.502
1168.15	764.672
1179.4	796.069
1190.64	831.403
1201.86	869.275
1213.07	924.107
1224.26	1022.69
1235.44	1149.82
1246.61	1284.09
1257.76	1448.12
1268.9	1675.64
1280.02	1927.41
1291.13	2270.52
1302.22	2692.19
1313.3	3239.51
1324.37	3856.81
1335.42	4454.13
1346.46	4760.99
1357.48	4625.53
1368.49	4105.18
1379.48	3556.21
1390.46	3076.27
1401.43	2638.72
1412.38	2301.17
1423.33	2055.53
1434.25	1830.7
1445.16	1712.18
1456.06	1635.97
1466.94	1627.96
1477.81	1635.78
1488.67	1635.95
1499.51	1690.02
1510.34	1717.23
1521.16	1768.18
1531.96	1929.19
1542.75	2128.54
1553.52	2463.82
1564.28	2875.05
1575.03	3399.8
1585.76	3842.87
1596.48	4064.41
1607.18	4034.51
1617.88	3654.24
1628.56	2709.04
1639.22	1646.76
1649.88	1086.84
1660.51	877.857
1671.14	783.382
1681.75	709.583
1692.35	684.231
1702.94	646.52
1713.51	664.671
1724.07	645.394
1734.61	644.558
1745.15	629.44
1755.67	638.74
1766.17	615.355
1776.67	614.375
1787.14	587.509
1797.61	575.673
1808.07	555.197
1818.51	546.748
1828.93	535.632
1839.35	527.585
1849.75	534.013
1860.14	535.307
1870.52	524.167
1880.88	531.944
1891.23	540.133
1901.57	518.352
