404.484	-237.7
416.735	-234.775
428.969	-239.333
441.186	-235.317
453.388	-233.3
465.573	-231.955
477.743	-233.83
489.894	-237.911
502.032	-234.856
514.153	-234.236
526.258	-234.642
538.347	-233.37
550.418	-231.341
562.475	-237.332
574.516	-235.941
586.542	-236.839
598.551	-226.16
610.544	-232.691
622.522	-226.205
634.484	-223.007
646.428	-223.089
658.359	-224.381
670.273	-220.991
682.172	-226.125
694.056	-231.997
705.924	-216.579
717.776	-216.435
729.613	-212.62
741.434	-212.661
753.238	-213.219
765.028	-212.253
776.803	-211.635
788.562	-211.569
800.306	-210.255
812.035	-216.641
823.747	-210.459
835.445	-212.357
847.128	-206.241
858.794	-205.859
870.446	-202.217
882.084	-198.173
893.706	-201.516
905.312	-202.653
916.904	-194.662
928.481	-195.768
940.041	-187.7
951.588	-189.913
963.119	-185.795
974.636	-185.961
986.137	-186.042
997.624	-183.365
1009.1	-166.396
1020.55	-170.715
1031.99	-174.394
1043.42	-160.381
1054.83	-158.031
1066.23	-153.76
1077.61	-153.872
1088.98	-148.936
1100.34	-133.6
1111.67	-129.594
1123	-122.292
1134.31	-127.541
1145.6	-114.573
1156.88	-102.054
1168.15	-106.551
1179.4	-98.8201
1190.64	-92.8195
1201.86	-85.0582
1213.07	-80.1148
1224.26	-57.9745
1235.44	-51.5132
1246.61	-24.7954
1257.76	12.3407
1268.9	49.5298
1280.02	98.2965
1291.13	175.076
1302.22	285.75
1313.3	435.175
1324.37	691.256
1335.42	958.348
1346.46	1107.66
1357.48	946.756
1368.49	596.958
1379.48	341.769
1390.46	199.607
1401.43	104.61
1412.38	51.7222
1423.33	12.5344
1434.25	-5.52698
1445.16	-21.486
1456.06	-22.2536
1466.94	-22.037
1477.81	-16.8829
1488.67	-7.94178
1499.51	7.24028
1510.34	6.22622
1521.16	33.0683
1531.96	56.7484
1542.75	98.424
1553.52	174.596
1564.28	327.163
1575.03	578.798
1585.76	690.318
1596.48	546.294
1607.18	440.51
1617.88	365.24
1628.56	188.152
1639.22	-18.4644
1649.88	-89.497
1660.51	-125.477
1671.14	-135.729
1681.75	-151.973
1692.35	-160.214
1702.94	-157.48
1713.51	-159.107
1724.07	-161.05
1734.61	-158.553
1745.15	-163.227
1755.67	-162.038
1766.17	-171.645
1776.67	-166.403
1787.14	-172.157
1797.61	-174.883
1808.07	-179.803
1818.51	-176.585
1828.93	-181.701
1839.35	-179.971
1849.75	-179.987
1860.14	-183.248
1870.52	-177.61
1880.88	-184.5
1891.23	-185.533
1901.57	-177.87
1911.89	-182.497
1922.2	-182.438
1932.5	-185.654
1942.78	-178.793
1953.06	-182.842
1963.32	-185.823
1973.57	-186.754
1983.8	-186.012
1994.02	-184.257
2004.23	-181.451
2014.43	-184.971
2024.61	-182.245
2034.79	-182.992
2044.95	-188.063
2055.09	-185.328
2065.22	-187.587
2075.35	-187.184
2085.45	-185.655
2095.55	-186.768
2105.64	-182.218
2115.71	-185.883
2125.77	-183.699
2135.81	-184.045
2145.85	-181.726
2155.87	-184.917
2165.88	-185.017
2175.88	-179.836
2185.86	-187.152
2195.84	-186.098
2205.8	-179.885
2215.75	-180.231
2225.68	-174.877
2235.61	-173.795
2245.52	-175.044
2255.42	-172.666
2265.31	-176.421
2275.18	-172.66
2285.05	-172.715
2294.9	-171.507
2304.74	-178.387
2314.57	-164.156
2324.38	-169.165
2334.19	-169.416
2343.98	-166.895
2353.76	-167.268
2363.52	-155.867
2373.28	-155.508
2383.02	-160.018
2392.76	-156.105
2402.48	-148.641
2412.19	-148.754
2421.88	-147.168
2431.57	-144.012
2441.24	-140.583
2450.9	-136.455
2460.55	-132.604
2470.19	-127.54
2479.82	-129.961
2489.43	-127.361
2499.04	-123.169
2508.63	-122.337
2518.21	-127.392
2527.78	-122.23
2537.33	-117.782
2546.88	-111.802
2556.41	-103.081
2565.93	-105.622
2575.45	-99.2359
2584.94	-87.1783
2594.43	-83.9417
2603.91	-74.9472
2613.37	-59.8217
2622.83	-44.4842
2632.27	-28.2333
2641.7	-11.1976
2651.12	9.97041
2660.53	43.0044
2669.93	67.7723
2679.31	83.1878
2688.69	102.576
2698.05	103.47
2707.4	94.9283
2716.74	70.7012
2726.07	46.7945
2735.39	14.1338
2744.7	-13.3695
2753.99	-42.8629
2763.28	-54.2605
2772.55	-59.7111
2781.82	-59.8496
2791.07	-72.7245
2800.31	-76.117
2809.54	-69.2111
2818.76	-70.1271
2827.97	-61.5527
2837.17	-57.4542
2846.35	-52.7956
2855.53	-53.6622
2864.69	-40.606
2873.84	-30.5066
2882.99	-32.3949
2892.12	-5.75688
2901.24	-0.867349
2910.35	9.29399
2919.45	26.9706
2928.54	32.2917
2937.61	37.0198
2946.68	21.646
2955.74	13.5053
2964.78	0.211895
2973.82	-16.3521
2982.84	-30.4765
2991.85	-43.6217
3000.86	-59.6133
3009.85	-59.5533
3018.83	-68.7418
3027.8	-69.6809
3036.76	-85.4265
3045.71	-79.5824
3054.65	-82.9419
3063.58	-82.2498
3072.5	-88.5713
3081.41	-86.703
3090.3	-91.7232
3099.19	-93.6243
3108.07	-88.3041
3116.93	-81.4505
3125.79	-85.0843
3134.63	-81.8886
3143.47	-81.9343
3152.29	-67.7188
3161.11	-55.1572
3169.91	-54.5681
3178.7	-53.5638
3187.49	-46.6384
3196.26	-49.5318
3205.02	-49.0148
3213.77	-48.1691
3222.52	-51.8587
3231.25	-47.1434
3239.97	-41.3198
3248.68	-46.7238
3257.38	-64.5277
3266.07	-67.9363
3274.75	-73.5134
3283.43	-68.8004
3292.09	-73.7244
3300.74	-81.7959
3309.38	-69.5987
3318.01	-66.5091
3326.63	-69.8895
3335.24	-65.9743
3343.84	-60.841
3352.43	-57.9378
3361.01	-56.0364
3369.58	-57.7409
3378.14	-58.2727
3386.69	-51.1615
3395.23	-55.881
3403.77	-51.6748
3412.29	-43.7831
3420.8	-46.6009
3429.3	-44.0275
3437.79	-46.0469
3446.27	-32.8235
3454.74	-31.514
3463.21	-31.5277
3471.66	-32.0693
3480.1	-32.0315
3488.54	-28.3541
3496.96	-29.7953
